commentID,status,commentSequence,userID,userDisplayName,userLocation,userTitle,userURL,picURL,commentTitle,commentBody,createDate,updateDate,approveDate,recommendations,replyCount,editorsSelection,parentID,parentUserDisplayName,depth,commentType,trusted,recommendedFlag,permID,isAnonymous,article_id
31528945,approved,31528945,0,Anonymous,Southern California,NULL,NULL,,<br\//>,"I’m sorry but that is absolutely wrong. 

It will create an insurable class of people and an uninsurable class. 

You will pay for insurance for as long as you are healthy. When you become seriously ill you will be dropped. 

Unless laws forbid the practice.",1555253757,1555253759,1555253759,0,0,False,31499565.0,Kimberly,2,userReply,0,0,31528945,False,1
31497079,approved,31497079,0,Willy P,"Puget Sound, WA",NULL,NULL,,<br\//>,"How soon till all Insurance corps require us to wear web-connected heart/step/glucose etc. monitors,  install cameras on our cars and sensors in our toilets?

""Now, now, client 30804r879 -- are you Certain you need that donut?"" 

Or, perhaps they'll be pro-active and install a little shocker, so's you don't even hafta think about, it anymore...

Think of the Shareholders.",1555007940,1555429819,1555014870,9,1,False,,,1,comment,0,0,31497079,False,1
31500143,approved,31500143,0,Michael,New York,NULL,NULL,,<br\//>,"@Willy P   How about thinking of the higher risk you present to the insurer because of that donut, and that you SHOULD be charged a higher premium for that higher risk.  Do you think you are entitled to insurance, and can do whatever you want because someone else is paying for it?  No wonder our health care is so expensive!!!",1555021132,1555035870,1555035870,0,0,False,31497079.0,Willy P,2,userReply,0,0,31500143,False,1
31498623,approved,31498623,0,jaco,Nevada,NULL,NULL,,<br\//>,We can be assured that should single payer come to pass folk will be required to wear fit-bits or whatever the government says to track lifestyles using machine learning.   Access to health care will depend on what the machine says.   Can't have single payer without rationing and long waits.,1555014229,1555251980,1555014230,1,2,False,,,1,comment,0,0,31498623,False,1
31500329,approved,31500329,0,ChicagoWill,"Downers Grove, IL",NULL,NULL,,<br\//>,"Cut out the Club for Growth propaganda!  We already have rationing. It's just rationing by price. I lived in the UK for almost 4 years. I. our NHS Trust, wait times for elective surgery were reasonable, and our GP could have sent us elsewhere if he felt they weren't. 
My wife was 42 when our son was born. The docs monitored her early and frequently to ensure any complications were caught eat when they could be treated cheaply. 
And I didn't have BUPA to backstop myself.",1555022274,1555429853,1555022276,5,0,False,31498623.0,jaco,2,userReply,0,0,31500329,False,1
31525843,approved,31525843,0,CF,Massachusetts,NULL,NULL,,<br\//>,"@ChicagoWill

jaco doesn't realize we already pay twice per capita for our health care than any other developed nation.  Or, maybe being ripped off is fine as long as the government isn't involved.  Being ripped off by capitalists is an honor and a privilege in the great USA!",1555199031,1555429861,1555206767,5,0,False,31500329.0,jaco,2,userReply,0,0,31525843,False,1
31497588,approved,31497588,0,Steve S,"Portland, OR",NULL,NULL,,<br\//>,"I was offered the possibility of an auto insurance discount if I drove with a monitoring device for a few days. Obviously a box sold to the insurance company by a vendor, with a readout to be taken at face value by the rating staff.

I discovered at the end, by examining the ""events"" history, that the programmers did not understand the way GPS coordinates are  computed. Most of the events were statistical artifacts caused by sampling errors -- false fast starts and hard braking. 

One wonders how they might interpret the old data in light of newer data as the boxes and software improve.",1555010042,1555246864,1555010043,3,1,False,,,1,comment,0,0,31497588,False,1
31498572,approved,31498572,0,Charles,New York,NULL,NULL,,<br\//>,"@Steve S

It could well be that some technologies and software are not quite ready for prime time yet.   On the other hand, your insurance company will give you a discount if your automobile has a forward collision warning and braking system.  Studies (and presumably statistics) have shown that the equipment and associated software algorithms are capable of recognizing the danger and slowing the vehicle better than most drivers (reportedly a 50% decrease in accidents) are able to without those systems.  I think you are correct and improvements are on the way.",1555013969,1555246883,1555013970,1,0,False,31497588.0,Steve S,2,userReply,0,0,31498572,False,1
31497539,approved,31497539,0,Daniel W,PA,NULL,NULL,,<br\//>,"This is an interesting take on the thoughts of involvement of AI, although i have to disagree. I believe that AI is more helpful than not and that while we do need less “Bots” running around and mucking up the internet, that doesn't mean that AI that we use for assistance need to be trashed as well. In the article you say “Without people in the loop, we risk losing the web’s fundamental humanity.”, but AI are all constantly watched and monitored by the companies that created them. We are in the loop, we just are “behind the scenes”. This is mainly because they were created to do the job autonomously in order to get more done, instead of doing the work we just watch many others do it for us and make sure they are doing it right. I think you're idea to have AI report to people about changes instead of doing it itself isn't a terrible idea, but it is a really roundabout way of just letting it do it itself so the working can do something else at the same time, increasing productivity. A solution that i think can help is a adjustable AI that can work with you should be the focus, that way it can work to your preferences instead of being disregarded as an asset. Some people like less hand holding and i get that, but others have  a different relationship with AI and might want the input it gives at its level right now. This way everyone can have help, be it a little, a lot, or non existent.",1555009819,1555009821,1555009821,0,0,False,,,1,comment,0,0,31497539,False,1
31497389,approved,31497389,0,markd,michigan,NULL,NULL,,<br\//>,If anyone doesn't believe that companies like 23and Me and Ancestry.com don't have or already have plans to monetize your DNA results by selling them to pharmaceutical and insurance companies then I've got a bridge I'd like to sell you. We give up our privacy willingly and no agreement with those companies to not do it isn't worth the electronic ink it's written with. There's just to much money involved and we're willingly giving our bodies to them.,1555009189,1555429895,1555009190,11,1,False,,,1,comment,0,0,31497389,False,1
31497824,approved,31497824,0,Pat,Somewhere,NULL,NULL,,<br\//>,"@markd

Exactly correct.  I cannot believe that people literally send their DNA to these businesses with no idea where it will end up or how it will be used.",1555010963,1555429899,1555010964,5,0,False,31497389.0,markd,2,userReply,0,0,31497824,False,1
31497388,approved,31497388,0,Tom,Canada,NULL,NULL,,<br\//>,"This misses the root cause.   This is a technical band aid for the price of destructive behavior in a world that shares the cost.    It could be overeating, driving twice the speed limit, not wearing a helmet, smoking cigarettes.
 
The cost is due to the voluntary behavior of  a small percentage of adults.   How do you change these self-destructive people?    The insurance companies want to price you into changing behavior.  It won't work, but it will recoup some of their costs.",1555009187,1555021733,1555009189,2,0,False,,,1,comment,0,0,31497388,False,1
31497336,approved,31497336,0,JG,Denver,NULL,NULL,,<br\//>,We shouldn't underestimate the capacity humans to go crazy when pushed to a breaking point. The tech companies believe that we cannot live without them. They will be proven wrong. They will not exist if we choose to ditch them en mass.,1555008960,1555294861,1555008961,5,0,False,,,1,comment,0,0,31497336,False,1
31496574,approved,31496574,0,K,New Jersey,NULL,NULL,,<br\//>,Has no one said Brave New World already?,1555006069,1555275728,1555008642,6,0,False,,,1,comment,0,0,31496574,False,1
31496555,approved,31496555,0,Edmund Cramp,Louisiana,NULL,NULL,https://s3.amazonaws.com/pimage.timespeople.nytimes.com/avatars/cropped-94d625dcc7765b648f55613ee83b0f51608fdb81dcb946f72cc1ba9ca24d2fe4.jpg,<br\//>,"A.I. = Artificial Idiocy ... essentially it's just an algorithm that someone encoded - sure, it seems to work ... most of time ... at least on the data that we tested it with ... well most of the data anyway ... if you find a problem lets us know, and we'll adjust the algorithm to give you the results that you want ... 

I think I'd trust my cat's opinion more than A.I - at least the cat keeps the house rodent free.",1555005991,1555429921,1555008638,6,0,False,,,1,comment,0,0,31496555,False,1
